iso3_country_code,date,price,country,price_type,market,commodity,currency,unit
IDN,2024-07-01,17947.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-08-01,17922.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-09-01,17942.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-10-01,18015.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-11-01,18036.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2024-12-01,18051.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-01-01,18261.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-02-01,18499.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-03-01,18600.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-04-01,18619.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-05-01,18563.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-06-01,18456.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-07-01,18342.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-08-01,18259.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-09-01,18185.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-10-01,18131.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2025-11-01,18131.0,Indonesia,RETAIL,National Average,Sugar,IDR,Kg
IDN,2008-02-01,6970.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2008-03-01,7101.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2008-04-01,7062.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2008-05-01,7080.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2008-06-01,7110.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2008-07-01,7078.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2008-08-01,7105.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2008-09-01,7276.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2008-10-01,7326.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2008-11-01,7277.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2008-12-01,7218.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-01-01,7294.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-02-01,7352.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-03-01,7437.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-04-01,7230.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-05-01,7380.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-06-01,7375.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-07-01,7392.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-08-01,7388.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-09-01,7406.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-10-01,7374.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-11-01,7364.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2009-12-01,7366.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-01-01,7376.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-02-01,7375.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-03-01,7303.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-04-01,7239.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-05-01,7189.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-06-01,7141.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-07-01,7091.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-08-01,7120.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-09-01,7189.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-10-01,7194.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-11-01,7196.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2010-12-01,7182.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-01-01,7179.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-02-01,7179.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-03-01,7179.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-04-01,7171.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-05-01,7138.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-06-01,7176.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-07-01,7185.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-08-01,7155.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-09-01,7362.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-10-01,7375.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-11-01,7366.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2011-12-01,7361.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-01-01,7391.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-02-01,7387.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-03-01,7381.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-04-01,7378.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-05-01,7365.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-06-01,7354.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-07-01,7361.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-08-01,7354.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-09-01,7379.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-10-01,7371.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-11-01,7364.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2012-12-01,,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-01-01,,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-02-01,,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-03-01,,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-04-01,,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-05-01,7350.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-06-01,7356.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-07-01,7388.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-08-01,7438.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-09-01,7471.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-10-01,7511.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-11-01,7583.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2013-12-01,7694.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-01-01,7759.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-02-01,7754.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-03-01,7766.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-04-01,7758.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-05-01,7750.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-06-01,7773.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-07-01,7790.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-08-01,7792.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-09-01,7831.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-10-01,7803.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-11-01,7794.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2014-12-01,7800.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-01-01,7850.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-02-01,7850.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-03-01,7852.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-04-01,7854.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-05-01,7826.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-06-01,7834.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-07-01,7927.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-08-01,7953.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-09-01,7951.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-10-01,7955.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-11-01,7938.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2015-12-01,7961.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-01-01,7986.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-02-01,7980.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-03-01,7985.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-04-01,8007.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-05-01,7990.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-06-01,8019.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-07-01,8042.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-08-01,8064.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-09-01,8054.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-10-01,8048.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-11-01,8006.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2016-12-01,8014.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-01-01,8030.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-02-01,8020.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-03-01,7998.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-04-01,7922.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-05-01,7895.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-06-01,7929.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-07-01,7945.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-08-01,8005.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-09-01,8159.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-10-01,8244.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-11-01,8258.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2017-12-01,8296.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-01-01,8303.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-02-01,8352.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-03-01,8375.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-04-01,8337.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-05-01,8219.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-06-01,8170.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-07-01,8185.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-08-01,8180.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-09-01,8196.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-10-01,8230.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-11-01,8274.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2018-12-01,8304.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-01-01,8316.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-02-01,8338.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-03-01,8370.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-04-01,8388.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-05-01,8370.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-06-01,8385.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-07-01,8401.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-08-01,8405.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-09-01,8406.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-10-01,8424.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-11-01,8432.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2019-12-01,8478.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-01-01,8503.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-02-01,8481.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-03-01,8478.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-04-01,8507.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-05-01,8544.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-06-01,8620.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-07-01,8694.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-08-01,8691.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-09-01,8712.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-10-01,8710.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-11-01,8717.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2020-12-01,8729.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-01-01,8739.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-02-01,8778.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-03-01,8775.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-04-01,8800.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-05-01,8855.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-06-01,8882.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-07-01,8886.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-08-01,8864.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-09-01,8891.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-10-01,8958.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-11-01,8984.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2021-12-01,9069.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-01-01,9248.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-02-01,9458.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-03-01,9674.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-04-01,9905.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-05-01,10060.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-06-01,10243.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-07-01,10578.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-08-01,10844.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-09-01,11025.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-10-01,11146.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-11-01,11160.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2022-12-01,11177.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-01-01,13281.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-02-01,13315.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-03-01,13329.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-04-01,13409.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-05-01,13380.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-06-01,13396.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-07-01,13413.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-08-01,13394.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-09-01,13291.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-10-01,13175.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-11-01,13134.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2023-12-01,12642.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-01-01,12539.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-02-01,12512.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-03-01,12464.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-04-01,12467.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-05-01,12451.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-06-01,12431.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-07-01,12357.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-08-01,12323.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-09-01,12340.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-10-01,12310.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-11-01,12277.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2024-12-01,12263.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-01-01,12238.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-02-01,12229.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-03-01,12234.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-04-01,12253.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-05-01,12268.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-06-01,12162.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-07-01,12152.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-08-01,12117.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-09-01,12107.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-10-01,12098.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-11-01,12076.0,Indonesia,RETAIL,National Average,Wheat (flour),IDR,Kg
IDN,2025-11-01,19907.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2025-10-01,19883.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2025-09-01,20072.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2025-08-01,20013.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2025-07-01,20028.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2025-06-01,19829.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2025-05-01,19837.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2025-04-01,19817.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2025-03-01,19752.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2025-02-01,19722.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2025-01-01,19568.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-12-01,19152.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-11-01,18799.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-10-01,18680.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-09-01,18699.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-08-01,18616.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-07-01,18586.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-06-01,18608.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-05-01,18631.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-04-01,18622.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-03-01,18490.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-02-01,18389.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2024-01-01,18340.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-12-01,18409.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-11-01,18723.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-10-01,18853.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-09-01,18926.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-08-01,18997.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-07-01,19055.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-06-01,19117.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-05-01,19160.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-04-01,19177.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-03-01,19185.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-02-01,19201.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2023-01-01,19268.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-12-01,19960.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-11-01,19766.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-10-01,19675.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-09-01,20025.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-08-01,20553.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-07-01,21735.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-06-01,22942.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-05-01,23280.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-04-01,23548.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-03-01,20121.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-02-01,19349.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2022-01-01,21302.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-12-01,21125.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-11-01,19732.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-10-01,18296.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-09-01,17498.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-08-01,17135.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-07-01,16707.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-06-01,16645.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-05-01,16521.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-04-01,16184.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-03-01,15992.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-02-01,15911.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2021-01-01,15925.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2020-12-01,15792.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
IDN,2020-11-01,15631.0,Indonesia,RETAIL,National Average,Vegetable oil,IDR,Liter
